date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:51	1821/1821	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229979ba8722745a1ed45f7a476b474f88%22	https://compound.finance/compound-components/assets/ctoken_link_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_link_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:52	1712/1712	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220fe318c98223750dc8a27a8b8a38822d%22	https://compound.finance/compound-components/assets/ctoken_mkr_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_mkr_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:53	21906/21906	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22015fe976c9258c215c8c20b432ef8047%22	https://compound.finance/compound-components/assets/ctoken_rep_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_rep_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:53	1840/1840	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fdb936c2f9c101d7d26baad16cfb5660%22	https://compound.finance/compound-components/assets/ctoken_sai_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_sai_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:54	4399/4399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c900ca5a6e6a10e36b4362237e71edb%22	https://compound.finance/compound-components/assets/ctoken_sushi_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_sushi_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:54	2154/2154	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223dc93f27813f48ebee5f88267f7c8771%22	https://compound.finance/compound-components/assets/ctoken_tusd_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_tusd_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:54	8501/8501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22543a3b0c7c7849f3de5653bbf9d1f772%22	https://compound.finance/compound-components/assets/ctoken_uni_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_uni_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:55	5172/5172	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265c8cb388b1164b3fc6e218a85b0d5f3%22	https://compound.finance/compound-components/assets/ctoken_usdc_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_usdc_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:55	2633/2633	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2237965b6e817d37686d960cd8e58a8727%22	https://compound.finance/compound-components/assets/ctoken_usdp_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_usdp_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:55	2258/2258	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f13e83d7bc394de596f7fa7cd1eb004d%22	https://compound.finance/compound-components/assets/ctoken_usdt_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_usdt_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:56	2975/2975	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22495b941546b820d331993dcd98d7f3b1%22	https://compound.finance/compound-components/assets/ctoken_wbtc_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_wbtc_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:56	2773/2773	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223e3fa60bce3fc627a42b16691575ddbe%22	https://compound.finance/compound-components/assets/ctoken_yfi_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_yfi_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:57	2488/2488	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228fd498f2c586eb5e3a82a26b3c7cfd0a%22	https://compound.finance/compound-components/assets/ctoken_zrx_product.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/ctoken_zrx_product.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:57	704/704	---M--	200	added ('OK')	image/png	etag:%2294ad8bc303069aaf98935f79406b66ae%22	https://compound.finance/compound-components/assets/icn_updown.png	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn_updown.png	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:57	285/285	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22eb38e4da9d634a6f90e4cc648efdba47%22	https://compound.finance/compound-components/assets/icn-dropdown-closed.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-dropdown-closed.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:58	286/286	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d3323bda87613e14fd1588873be71eec%22	https://compound.finance/compound-components/assets/icn-dropdown-open.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-dropdown-open.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:58	287/287	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223b1c1f51b9d8c4ade49fe0de7544008b%22	https://compound.finance/compound-components/assets/icn-dropdown-closed-purple.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-dropdown-closed-purple.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:59	286/286	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2224877ed4384b498f7ce42b7d98c2b956%22	https://compound.finance/compound-components/assets/icn-dropdown-open-purple.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-dropdown-open-purple.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:59	609/609	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22af22d6d75481a501abb804534a7198bb%22	https://compound.finance/compound-components/assets/asset_FEI.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_FEI.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:04:59	1535/1535	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ac40809ea2875074436b1ff67ffdd4c4%22	https://compound.finance/compound-components/assets/asset_AAVE.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_AAVE.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:00	849/849	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bcef7e5d48edbb182c19bca1c4abdd83%22	https://compound.finance/compound-components/assets/asset_BAT.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_BAT.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:00	2943/2943	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f437adf8ca3f54cf52f1553d48fa5a96%22	https://compound.finance/compound-components/assets/asset_CASH--green.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_CASH--green.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:01	2941/2941	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227352f318f48cc4b1748e08886495ebf9%22	https://compound.finance/compound-components/assets/asset_CASH--white.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_CASH--white.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:01	4109/4109	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2294fc59f4908378e76ced15a497e13341%22	https://compound.finance/compound-components/assets/asset_COMP.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_COMP.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:01	1234/1234	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227df5885128a6cbfe94ef0adaa7c53d67%22	https://compound.finance/compound-components/assets/asset_DAI.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_DAI.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:02	772/772	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22768fa7f99ac14c7502a33fbfe8b4cb54%22	https://compound.finance/compound-components/assets/asset_ETH.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_ETH.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:02	448/448	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226d443cd0e32749d052604a1226d8a1ec%22	https://compound.finance/compound-components/assets/asset_LINK.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_LINK.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:02	616/616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22feda13193f75271aff37aefc66420352%22	https://compound.finance/compound-components/assets/asset_MKR.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_MKR.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:03	63118/63118	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e3347d49e5f69366dcdce0b3144fcd2f%22	https://compound.finance/compound-components/assets/asset_REP.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_REP.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:03	722/722	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227cd191de2b7664e7a44101d891de956b%22	https://compound.finance/compound-components/assets/asset_SAI.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_SAI.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:03	3818/3818	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2233dd1253775a98952130bf4dc7cd6665%22	https://compound.finance/compound-components/assets/asset_SUSHI.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_SUSHI.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:04	4052/4052	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d0ac99ef1a67ab3a3e33be3b28095fb4%22	https://compound.finance/compound-components/assets/asset_TUSD.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_TUSD.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:04	8861/8861	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220e2c225e29116f6f3cb3497bc5bd90e2%22	https://compound.finance/compound-components/assets/asset_UNI.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_UNI.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:04	4195/4195	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227cb25c30fdac7ebd409b89def2f639f2%22	https://compound.finance/compound-components/assets/asset_USDC.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_USDC.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:05	155298/155298	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2278b9bbd7f2937ca79f90fad0f3912d60%22	https://compound.finance/compound-components/assets/asset_USDP.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_USDP.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:05	1346/1346	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f7900781bac481c694db6c9fa02ed86%22	https://compound.finance/compound-components/assets/asset_USDT.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_USDT.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:06	1939/1939	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f9b448835948ecd3ee8a22200875e30a%22	https://compound.finance/compound-components/assets/asset_BTC.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_BTC.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:06	1643/1643	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c99866070092e80c63d5e733af5a16c4%22	https://compound.finance/compound-components/assets/asset_YFI.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_YFI.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:06	1269/1269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22521d938792cca5067613beabbdab844e%22	https://compound.finance/compound-components/assets/asset_ZRX.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/asset_ZRX.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:07	661/661	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f5932e36693383c8cf8dbce78a6d52da%22	https://compound.finance/compound-components/assets/icn-copy.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-copy.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:07	662/662	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221bf2d4cb8d80ed75fe524dddc53d1e47%22	https://compound.finance/compound-components/assets/icn-copy-green.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-copy-green.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:08	662/662	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22eabd13244eef4e1eebe23bda957b1df2%22	https://compound.finance/compound-components/assets/icn-copy-blue.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-copy-blue.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:08	1184/1184	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223b528e0be61ec9d573aea91211848662%22	https://compound.finance/compound-components/assets/icn-external-link.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-external-link.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:09	1310/1310	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2249b1a1a2e72b6dd5c84334937f5583ca%22	https://compound.finance/compound-components/assets/icn-external-link-green.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-external-link-green.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:09	724/724	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c6693f70ad7f5c7971d4827f9585c839%22	https://compound.finance/compound-components/assets/icn-external-link-gray.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-external-link-gray.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:09	762/762	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228aae026fa01007b0e82c13915e893458%22	https://compound.finance/compound-components/assets/icn-external-link-black.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-external-link-black.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:10	495/495	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e13925d9d0b7525e9a052127a28b0db1%22	https://compound.finance/compound-components/assets/icn-complete.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-complete.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:10	2156/2156	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d290e9914366a4f142443f1870f1e36c%22	https://compound.finance/compound-components/assets/icn-edit.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-edit.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:10	1240/1240	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f718abdc92c80655d36b7eba9ce59e55%22	https://compound.finance/compound-components/assets/icn-plus.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icn-plus.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:11	424/424	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f9c3fb582863cf31fe1db74736b29526%22	https://compound.finance/compound-components/assets/icon_close_x.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/compound-components/assets/icon_close_x.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:11	4687/4687	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2244e889a12ddf442d1d2046d7a61a5dba%22	https://compound.finance/images/compound-logo.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/compound-logo.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:11	505/505	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224a5776fa6fe74321bf5209c620d5501f%22	https://compound.finance/images/icn-arrow.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-arrow.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:11	1578/1578	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c45b20673dc243bed5be5813d822d2f3%22	https://compound.finance/images/icn-discord-dark-grey.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-discord-dark-grey.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:12	1428/1428	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2238d66af683b942ecf1bb9a84e2831a24%22	https://compound.finance/images/icn-github-dark-grey.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-github-dark-grey.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:12	841/841	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d64fe75efee5facba11db02aea18a381%22	https://compound.finance/images/icn-medium-dark-grey.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-medium-dark-grey.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:12	1152/1152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2291c031db86b564ac6556df702424e33a%22	https://compound.finance/images/icn-twitter-dark-grey.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-twitter-dark-grey.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:13	4689/4689	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263d5339dbc19be21c0bbeff3fed1eafd%22	https://compound.finance/images/compound-logo-dark.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/compound-logo-dark.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:13	4138/4138	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2286dc54cf37ca57de2b502c3826a8c4a9%22	https://compound.finance/images/icn-english.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-english.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:14	152084/152084	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227137df13f1426ec81b162bc06d56e633%22	https://compound.finance/images/icn-spanish.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-spanish.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:14	776/776	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2287338d35d439bcaf84d2a44979cea0ff%22	https://compound.finance/images/icn-chinese.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-chinese.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:14	580/580	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f739fbd2acf2ec75fb2c2a749229d115%22	https://compound.finance/images/icn-french.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-french.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:15	163949/163949	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261cae05d7bf8809465fc24407eec8e36%22	https://compound.finance/images/icn-korean.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-korean.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:15	1250/1250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22055e78e3e3954425242e7ad087a794b6%22	https://compound.finance/images/icn-coinbase-wallet-connected.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-coinbase-wallet-connected.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:15	785/785	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22238165cd1cb31a59341afa799ba2e776%22	https://compound.finance/images/icn-ledger-connected-light.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-ledger-connected-light.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:16	637/637	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22012e1ea7a5a89a717c041421d256e317%22	https://compound.finance/images/icn-ledger-connected-dark.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-ledger-connected-dark.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:16	6245/6245	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22073084271f0d5bbfabd93b98654d8f5a%22	https://compound.finance/images/icn-metamask-connected.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-metamask-connected.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:17	462/462	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f54857d09438387578c6cd12f207381%22	https://compound.finance/images/icon-propose-dark.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icon-propose-dark.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:17	460/460	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229d2f4dfb41169b938a0af1a65951edb1%22	https://compound.finance/images/icon-propose-light.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icon-propose-light.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:17	263/263	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2284d97a0d53b3200cc57bf07f89618069%22	https://compound.finance/images/icn-arrow-back-white.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-arrow-back-white.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:18	879/879	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22415a1081e4c42c5e21e8c8a77e42410b%22	https://compound.finance/images/icn-x.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-x.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:18	7049/7049	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229a489247e7bd8375ae4c46d43100ff76%22	https://compound.finance/images/gov-illo.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/gov-illo.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:18	43615/43615	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a2bafbd41733826c868b3efb978d76a9%22	https://compound.finance/images/pattern-dots.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/pattern-dots.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:19	318/318	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226d59a42790b6d15203593f39a25317c5%22	https://compound.finance/images/icn-build-arrows.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-build-arrows.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:19	320/320	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d25141feb30deccf32da91d3e40e3c5d%22	https://compound.finance/images/icn-build-arrows-green.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/icn-build-arrows-green.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:20	5102/5102	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226a85e5cc47da4abe2a29c8613b56fc9c%22	https://compound.finance/images/pattern-large-dots.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/pattern-large-dots.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:20	18952/18952	---M--	200	added ('OK')	image/jpeg	etag:%228b7a6459e56e72ed8bbba6bb03596d64%22	https://compound.finance/images/anchorage.jpg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/anchorage.jpg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:20	13560/13560	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b3110eda5f2ea16d69b9955bc542f14f%22	https://compound.finance/images/ankr.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/ankr.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:21	777/777	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22edeb5b9ba1abb100c3597f192db0ec98%22	https://compound.finance/images/argent.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/argent.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:21	761/761	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22098e5d924aca361591c49f68f0e4a14f%22	https://compound.finance/images/barnbridge.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/barnbridge.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:21	11230/11230	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228cda8ccd54cb52b9ecf8e6923ab12967%22	https://compound.finance/images/binance.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/binance.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:21	25506/25506	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f884b25e293b206f749e9175f01193c9%22	https://compound.finance/images/bitgo.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/bitgo.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:22	1746/1746	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e803b9d0ab15596bc2a72533005703b1%22	https://compound.finance/images/b-protocol.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/b-protocol.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:22	1308/1308	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b837d31177d3d9039f01b01eac3d865%22	https://compound.finance/images/compound-interface.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/compound-interface.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:23	1538/1538	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e8f217220aa7ce0ffad910ef7cdf44ba%22	https://compound.finance/images/compound-treasury.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/compound-treasury.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
14:05:23	167794/167794	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2290cd39fa3cce1d5d19805dfbf774015f%22	https://compound.finance/images/coinbase-wallet.svg	C:/My%20Web%20Sites/clone%20pro/compound.finance/images/coinbase-wallet.svg	(from https://compound.finance/static/css/landing.dddaad77.chunk.css)
